920,2.07,0
1030,3.97,0
1150,3.75,0
1330,2.10,0
1180,3.07,0
1110,3.34,0
1040,2.92,0
1070,2.20,0
1490,3.76,1
1470,3.94,0
1240,3.48,0
1000,3.38,0
1190,3.15,0
1010,2.70,0
1220,3.54,0
890,2.69,0
680,2.17,0
1200,3.89,0
1090,2.33,0
1410,3.78,0
710,2.31,0
1210,3.00,0
1250,3.89,0
1050,2.99,0
1310,3.29,0
1100,3.42,0
1000,2.98,0
1430,3.55,0
1130,3.42,0
680,2.67,0
1200,3.43,0
780,2.61,0
810,2.37,0
830,3.95,0
1400,3.82,1
1240,3.65,1
1230,3.14,0
890,3.63,0
840,2.66,0
960,2.61,0
1040,3.85,0
910,2.82,0
1070,3.28,1
1270,3.54,0
1210,3.32,1
830,2.03,0
1430,3.82,0
1340,3.32,0
890,2.09,0
980,2.88,0
1240,2.81,0
1150,3.88,0
1240,4.00,0
1520,3.87,0
1030,2.99,0
740,2.87,0
990,3.42,0
1500,3.92,0
860,3.39,0
1190,2.44,0
1170,3.90,1
770,3.41,0
1030,2.25,0
900,2.57,0
1380,2.94,0
1360,3.92,1
1430,3.47,0
1220,3.89,0
1400,3.86,0
1250,2.76,0
1010,2.26,0
690,3.11,0
1210,3.36,0
1470,3.99,1
1110,2.25,0
1300,3.83,0
1150,3.43,0
1230,3.94,0
1080,2.99,0
1020,3.79,0
690,3.48,0
1010,3.55,0
960,2.16,0
630,3.45,0
1070,2.72,0
1500,3.99,1
1010,3.98,0
1600,3.88,0
1160,3.31,0
960,2.91,0
950,3.05,0
820,2.53,0
1080,3.71,0
930,3.55,0
1330,2.87,0
670,3.20,0
1070,3.79,0
1370,3.69,0
1200,3.70,0
1400,4.01,0
940,3.67,0
1480,3.52,0
1380,3.78,0
820,2.70,0
1370,2.93,0
940,2.94,0
1450,3.68,0
1150,2.71,0
780,2.47,0
1150,3.94,0
780,2.39,0
680,2.37,0
1130,3.06,0
780,2.51,0
1210,2.87,0
1090,3.19,0
1490,3.26,0
980,2.97,0
980,3.04,0
970,1.94,0
1050,2.24,0
1030,3.06,0
1140,3.25,0
1190,3.26,0
1340,3.71,1
1290,3.53,0
1000,2.47,0
1360,3.37,0
660,2.70,0
1200,3.50,0
1370,4.00,0
1410,3.32,0
1060,3.15,0
1330,3.89,0
1210,3.25,0
1290,4.00,0
1370,4.00,1
1090,2.93,0
1330,3.83,0
1350,3.66,0
1250,3.76,1
930,3.91,0
1360,3.10,0
1600,4.00,1
860,2.31,0
920,2.63,0
910,3.51,0
710,2.75,0
1170,3.82,0
1310,3.77,0
1220,3.48,0
810,2.24,0
1060,2.64,0
1050,3.48,0
1140,2.57,0
670,3.28,0
1040,2.72,0
870,3.57,0
1410,3.40,0
1450,3.81,1
1350,3.72,0
940,2.06,0
1090,3.47,0
1210,3.81,1
1520,3.66,0
1050,2.80,0
1020,2.67,0
930,3.28,0
1560,3.79,1
1460,3.52,0
1490,3.83,1
800,2.15,0
1080,3.06,1
1190,2.89,0
1210,3.62,1
1260,3.24,0
1480,3.75,1
810,2.50,0
1500,4.00,0
950,2.98,0
1160,3.19,0
1410,3.45,0
