1580,3.98,1
1360,3.87,1
1190,3.27,0
1010,3.02,0
710,2.36,0
890,2.99,0
1360,3.79,1
1260,3.58,0
1370,3.65,0
1050,2.69,0
1310,3.79,0
1240,3.46,1
980,3.14,0
1060,3.81,0
1000,3.17,0
1260,3.37,0
1150,3.74,0
980,3.07,0
1390,3.95,1
1230,3.14,0
1530,3.72,0
1370,3.87,0
1270,3.89,0
1070,2.80,0
910,3.10,0
1020,3.20,0
1080,2.93,0
1120,2.85,0
740,2.00,0
1180,3.48,1
950,3.81,0
1230,3.84,0
1290,2.92,1
1150,3.34,0
980,3.42,0
1100,3.09,0
840,3.81,0
1220,3.78,1
730,3.78,0
1040,3.72,0
1130,3.48,0
1140,3.40,0
1110,3.99,0
1170,2.97,0
850,2.59,0
1200,2.59,0
810,3.44,0
1310,3.99,1
1370,3.91,1
1170,3.36,0
1290,3.79,0
990,2.99,0
730,2.10,0
1050,2.31,0
1020,3.98,0
1210,2.96,0
1060,3.25,0
1000,3.07,0
1290,3.89,0
1490,3.79,0
1370,3.55,1
1250,3.98,1
1070,3.91,0
990,2.75,0
950,2.99,0
1100,3.25,1
850,2.70,0
940,3.31,0
1340,3.89,0
1170,3.48,1
740,3.13,0
1260,3.74,0
1140,2.79,0
1550,3.81,1
1220,3.61,1
1270,3.99,0
1310,3.85,1
1290,3.90,1
850,3.30,0
840,2.31,0
1290,2.76,0
1130,3.19,0
1420,3.81,0
1170,3.09,0
880,2.50,0
990,2.30,0
820,2.17,0
1240,3.24,0
1050,2.93,0
1440,3.70,1
1150,2.95,0
1060,2.36,0
1050,2.61,0
920,2.45,0
1290,3.98,1
860,2.00,0
1210,3.53,0
1090,3.18,0
1000,2.37,0
1230,3.71,1
1330,4.00,0
1000,2.50,0
1470,3.65,0
1200,3.00,0
1350,3.60,0
1150,3.27,0
1360,3.49,0
1330,3.40,0
1090,3.04,0
1410,3.81,0
790,2.11,0
900,3.71,0
1130,3.26,0
1340,3.48,0
1100,3.47,0
1170,3.01,0
1310,3.36,0
1280,3.16,0
1410,3.98,1
1210,3.75,1
1470,3.98,1
1400,3.85,0
1340,3.94,0
660,2.42,0
1060,2.99,0
960,2.29,0
1160,3.67,0
1540,3.98,0
1180,3.86,0
940,3.49,0
1270,3.48,1
1080,3.79,0
880,2.34,0
1170,3.29,0
1180,2.51,0
1400,3.59,0
1230,3.62,0
1330,3.57,0
1400,3.49,1
1180,3.30,1
1280,3.36,0
1080,2.46,0
1430,3.52,0
1300,3.57,0
1190,3.60,0
840,3.99,0
1060,3.98,0
1210,3.88,0
1240,3.37,0
920,3.42,0
1310,3.42,0
1070,3.73,0
1370,2.99,0
1400,3.23,0
1270,3.00,0
1530,3.75,1
1260,3.70,1
1160,3.56,1
1450,3.99,1
720,3.13,0
1160,3.41,0
700,3.01,0
1330,2.65,0
960,3.13,0
1390,3.75,1
1490,3.58,0
1410,3.71,1
850,2.50,0
920,2.92,0
1390,3.67,0
1330,3.92,1
1360,3.33,0
1380,3.50,0
1280,3.80,1
1100,2.20,0
650,2.27,0
1400,3.99,1
1020,2.50,0
1270,3.96,1
1070,2.62,0
1050,3.18,0
1340,3.69,1
1490,3.98,1
1290,3.82,1
1400,3.69,1
1150,3.52,0
1270,3.20,0
740,2.39,0
1220,2.40,0
840,2.82,0
1370,3.72,0
1500,3.70,1
740,2.24,0
850,2.00,0
1210,2.76,0
810,2.43,0
890,2.66,0
1100,2.41,0
1040,3.51,0
1170,2.40,0
860,2.20,0
1490,3.70,0
1580,3.71,1
660,3.24,0
1340,3.95,1
890,3.24,0
990,3.31,0
1120,2.71,0
1380,2.77,0
1010,2.65,0
1000,3.66,0
1050,2.24,0
920,2.75,0
1220,3.16,0
1430,3.94,1
1480,3.84,0
960,3.69,0
1230,3.61,1
1420,3.99,0
1210,3.58,0
1270,3.90,1
800,2.50,0
1080,3.44,0
1260,3.00,0
1260,3.76,1
1150,3.59,0
1070,3.20,0
1050,3.38,0
1260,2.88,0
1560,3.81,0
1450,3.76,1
990,3.51,0
1340,3.53,1
1360,4.02,0
1020,2.37,0
1430,3.65,0
1290,3.74,0
1210,3.44,0
940,3.25,0
740,2.80,0
1090,3.24,0
990,3.99,0
1310,3.69,1
1230,3.66,1
1090,3.71,0
670,2.49,0
1320,3.89,0
930,2.60,0
970,2.78,0
930,2.85,0
1280,3.68,0
800,2.06,0
1030,3.43,0
1310,3.95,1
1340,2.99,0
1360,3.07,0
1320,3.99,1
1010,3.50,0
1340,3.54,0
1110,3.71,0
960,3.31,0
1260,3.31,0
1000,3.31,0
1000,2.06,0
1420,3.34,0
1460,3.54,0
940,2.67,0
1250,3.66,1
970,2.58,0
960,2.16,0
1390,3.44,0
990,2.93,0
1210,3.38,0
1160,3.37,1
900,2.85,0
910,3.42,0
850,3.07,0
770,3.99,0
1360,3.70,1
950,2.75,0
1170,2.89,0
1020,3.09,0
1310,3.47,0
740,3.25,0
1380,3.69,1
1390,3.82,1
1170,3.53,1
1200,3.35,0
1380,3.57,1
1110,3.95,0
710,2.73,0
910,2.38,0
1470,3.83,1
1160,3.15,0
1350,3.14,0
1300,3.68,0
1210,3.69,0
1230,3.67,0
790,2.84,0
1090,2.63,0
1310,3.77,1
1440,3.99,1
1330,3.71,1
1230,3.48,0
1270,3.94,0
910,2.30,0
1130,3.73,0
1040,2.50,0
820,2.63,0
830,2.41,0
1210,3.68,1
900,3.67,0
920,3.06,0
1170,3.57,1
790,2.62,0
1420,3.79,0
1390,3.93,0
1300,3.63,0
950,3.06,0
790,3.33,0
1380,3.91,1
960,2.13,0
1000,2.79,0
1380,3.66,1
1300,3.76,1
1280,3.62,0
1430,3.83,1
1530,3.71,1
1430,3.09,0
1280,3.72,1
1230,3.79,1
1190,3.30,1
1410,3.09,0
1410,3.78,1
1160,3.87,0
1330,3.79,0
1190,2.81,0
1380,4.02,0
1400,4.02,0
1300,3.84,0
1450,3.98,0
1180,3.22,0
840,2.64,0
1360,3.96,1
1130,3.58,0
1250,3.46,0
960,3.27,0
930,2.46,0
1330,3.86,1
1570,3.74,0
1350,3.66,0
1270,3.49,0
1150,3.08,0
1070,2.26,0
1350,3.76,0
1050,3.86,0
1120,3.78,0
1360,4.00,1
1130,3.33,0
1230,3.57,0
1340,3.82,1
1140,3.00,0
1200,3.21,0
1390,3.49,1
730,2.23,0
1160,3.95,0
1440,3.92,0
1290,3.94,0
780,2.27,0
1390,3.74,0
1300,3.46,0
1320,3.84,0
1460,3.95,0
1140,3.13,0
1230,3.42,0
1410,3.89,1
1410,3.47,0
1150,3.97,0
1210,3.20,1
870,3.20,0
1350,3.87,1
720,3.00,0
1350,3.08,0
1050,3.57,0
850,2.53,0
1410,3.83,1
1050,2.79,0
1310,3.89,1
1020,2.62,0
880,2.70,0
1500,3.85,1
1440,3.48,0
880,2.22,0
