900,3.57,0
1060,2.68,0
1310,4.01,0
1480,3.75,1
990,2.92,0
1330,3.52,0
1260,3.82,1
1500,3.96,1
910,2.90,0
1080,3.30,1
1020,2.26,0
1210,3.91,0
1190,3.82,0
1200,3.55,1
1310,3.84,1
1330,3.83,0
1310,3.76,0
1380,3.49,0
1150,3.40,0
1360,3.90,1
1360,3.56,0
1120,3.63,0
840,2.98,0
880,3.36,0
1080,3.51,0
1050,3.45,0
1460,3.73,0
1120,2.70,0
980,2.73,0
1190,3.52,0
1230,3.37,0
960,2.43,0
1510,4.01,0
1070,3.74,0
950,2.14,0
1230,3.54,1
1070,2.69,0
1290,3.43,0
1140,3.70,1
1100,2.87,0
1360,3.51,0
1080,3.99,0
1380,3.28,0
1040,3.59,0
1210,3.22,0
1340,3.91,0
1270,3.98,1
1120,3.55,0
1490,3.97,1
1080,2.37,0
1050,3.72,0
1260,3.52,0
1170,3.26,0
1300,3.83,0
1200,3.01,0
820,3.19,0
1350,3.09,0
1080,3.16,0
1240,3.17,0
1460,3.74,1
930,2.52,0
1420,3.99,1
930,2.88,0
1230,3.55,0
1280,3.24,0
960,2.97,0
960,3.39,0
1240,3.50,0
1210,4.00,0
1150,3.15,0
1330,2.86,0
1430,3.74,1
1410,3.95,0
960,3.02,0
1250,3.02,0
1550,3.83,1
1470,3.85,1
720,2.91,0
1180,3.33,0
1090,3.85,0
1250,3.36,0
1220,3.51,0
1600,3.99,1
1260,3.95,0
980,2.91,0
1380,3.75,1
1130,3.95,0
1150,3.29,0
1130,3.83,0
1130,3.42,0
960,3.88,0
1040,3.71,0
1130,3.36,0
1210,3.37,0
1420,4.02,0
1340,3.85,1
1010,2.75,0
920,2.36,0
1580,3.44,0
1140,3.09,0
1210,3.49,0
1450,3.94,1
1010,3.38,0
1240,3.89,0
1330,3.34,0
1590,3.69,0
1030,3.77,0
930,3.99,0
1010,3.56,0
1570,3.99,1
1140,3.16,0
1040,2.91,0
1530,4.00,0
1590,3.98,1
1240,3.32,0
1270,3.68,1
1140,3.76,0
1350,3.47,0
1280,3.78,1
1270,2.75,0
1380,3.67,0
1210,3.18,0
1320,3.64,0
1190,3.57,0
1460,3.78,0
1330,3.43,0
1240,3.44,1
1070,3.99,0
1020,2.87,0
1260,3.42,0
1100,3.28,0
1470,3.62,0
720,2.60,0
1190,3.68,0
1220,3.63,1
1450,3.86,0
1230,3.21,0
1020,2.84,0
980,3.01,0
1290,2.89,0
1440,3.96,1
1160,2.88,0
970,2.73,0
1400,3.79,1
1170,3.30,0
1340,3.76,1
1030,3.30,0
