890,3.23,0
1180,3.63,0
1530,3.72,1
1010,2.58,0
1180,3.26,1
950,3.39,0
670,3.50,0
730,2.27,0
820,2.46,0
1150,3.71,0
790,3.59,0
1390,3.92,1
1050,3.18,1
1060,3.06,0
1190,3.33,0
1410,4.03,0
1090,4.00,0
960,2.83,0
1060,3.01,0
1410,3.79,1
1430,3.81,1
1070,3.32,0
960,2.96,0
1100,3.24,0
730,3.30,0
860,3.28,0
930,3.07,0
1190,2.96,0
1450,3.99,1
920,2.63,0
1040,3.27,1
850,2.69,0
1410,3.91,1
1120,3.21,0
1380,3.81,0
1380,3.63,0
1240,3.79,1
860,4.00,0
1310,3.87,0
960,2.99,0
950,3.18,0
1190,3.68,1
1590,3.84,1
1020,3.58,0
1120,3.46,1
1080,3.16,0
820,3.30,0
1300,4.00,1
1100,2.36,0
770,2.10,0
1130,3.21,1
1120,3.62,0
1200,3.27,0
1160,2.01,0
870,4.00,0
1230,3.23,0
1260,3.99,1
1480,3.90,0
1230,2.89,0
1330,3.74,1
1350,3.95,1
840,2.50,0
1190,3.90,0
1040,3.16,0
1160,3.49,1
1080,3.26,1
940,2.11,0
1210,3.19,0
1110,3.50,1
1090,3.37,0
1290,3.19,0
1370,4.03,0
770,2.68,0
1200,3.47,1
1040,2.88,0
1290,3.68,1
730,2.54,0
1450,3.65,0
1140,2.46,0
700,2.66,0
1300,3.94,0
1070,3.44,0
980,3.32,1
830,2.61,0
880,2.31,0
1140,3.99,0
800,2.48,0
1110,3.56,1
840,3.27,0
1310,3.78,1
1230,3.43,1
970,3.61,0
1330,3.83,1
1320,3.13,0
1200,3.53,0
760,3.30,0
1380,3.62,1
980,2.68,0
1250,3.37,0
930,3.99,0
1040,3.29,0
1220,3.00,0
700,2.36,0
1180,4.00,0
870,3.00,0
1010,3.43,1
1220,3.59,1
1440,3.90,1
1260,3.64,1
1220,3.73,0
1100,3.32,0
1060,2.41,0
1160,2.97,0
1290,3.91,1
1080,3.54,0
860,2.50,1
1130,3.63,1
670,2.20,0
860,3.41,0
1150,3.46,1
1320,3.34,0
1250,3.25,0
1160,2.90,0
1210,3.00,0
1030,3.99,0
1090,3.45,0
1470,3.99,1
1290,3.61,0
1580,3.93,1
1140,2.91,0
1270,3.31,0
830,2.44,0
1190,3.13,0
720,3.41,0
1290,3.68,0
1440,3.50,0
1160,3.47,0
1100,3.77,0
1370,3.82,1
900,2.19,0
1130,3.55,0
1200,3.43,0
1070,3.63,0
1150,3.77,0
960,2.60,0
1210,3.95,0
950,3.00,0
1270,3.58,0
1210,3.73,1
1040,3.43,0
1310,3.97,1
1110,3.18,0
940,2.95,0
1140,3.13,0
1270,3.40,0
960,3.21,0
1060,3.16,0
1250,3.71,1
1140,3.63,0
1230,3.83,0
1210,3.80,0
990,3.29,0
1190,3.95,0
1250,3.44,0
710,2.67,0
1180,3.99,0
1290,3.86,0
1160,3.92,0
1410,3.83,1
640,3.24,0
1570,3.98,0
890,2.12,0
1010,2.92,0
1340,3.68,1
820,2.48,0
840,3.62,0
1080,3.76,0
1500,3.55,0
1050,2.41,0
870,2.91,0
1440,3.88,0
1030,3.35,0
1390,3.67,0
1600,3.97,0
1330,3.78,1
890,2.80,0
1130,3.42,1
1450,3.78,1
1370,3.41,0
800,2.14,0
1360,3.63,0
1350,3.82,0
1040,2.76,0
1120,2.99,0
1200,3.76,1
890,2.39,0
1270,2.95,0
1280,3.88,0
1340,4.03,0
1380,3.86,1
1330,3.85,0
1370,3.73,1
1430,3.13,0
1340,4.01,1
1520,3.99,1
680,3.50,0
1010,3.62,0
1180,3.49,1
1400,3.43,0
750,2.24,0
1160,3.63,0
1000,2.71,0
1410,3.88,0
1170,3.70,0
1370,3.66,0
980,2.84,0
1320,3.82,0
1010,3.29,0
1220,3.48,1
1200,3.74,0
1120,2.37,0
1160,2.86,0
1260,3.86,0
880,2.97,0
930,3.72,0
1200,3.38,0
1100,2.77,0
1430,3.76,1
1340,3.59,1
1180,3.43,0
1230,3.90,0
910,3.98,0
1270,3.79,0
1100,3.13,1
980,2.48,0
1210,3.83,1
1210,3.32,0
1090,3.64,0
810,2.09,0
1270,3.27,0
1170,3.88,0
1200,3.50,1
1280,2.96,0
1390,3.84,1
1190,3.70,0
1300,3.64,1
980,3.20,0
1100,3.51,0
1010,3.82,0
1440,4.03,0
920,3.71,0
1220,3.78,1
1360,3.89,1
1120,3.29,0
1170,3.75,0
840,2.80,0
1500,3.71,1
950,3.08,0
1370,3.77,1
1040,2.94,0
950,2.89,0
860,2.50,0
1290,3.30,0
1510,3.99,1
1470,3.82,0
1310,3.59,0
1090,3.43,0
1460,3.77,0
1470,3.86,1
930,2.85,0
1110,2.89,0
1460,3.79,1
1150,3.81,0
1290,3.54,0
1490,3.50,0
1290,3.47,0
1100,2.95,0
1120,3.99,0
1180,3.40,1
1260,3.60,1
860,2.28,0
1070,4.00,0
970,3.46,0
960,2.65,0
