1030,3.08,0
1080,3.39,0
960,2.77,0
1100,3.52,0
1030,2.68,0
1280,3.19,0
850,3.37,0
1480,3.73,1
1420,3.48,0
940,3.39,0
1350,3.74,1
820,2.38,0
800,2.52,0
1110,2.29,0
1380,3.30,0
1430,3.93,1
1360,3.70,1
960,2.14,0
1130,3.29,1
1420,3.88,0
910,3.01,0
1410,4.00,1
1330,2.70,0
1230,3.91,0
1260,3.18,0
1330,3.90,0
1350,3.59,0
720,2.49,0
1380,3.55,0
1120,2.80,0
880,2.66,0
1010,3.72,0
740,2.13,0
1250,3.83,1
1240,3.81,0
1200,2.79,0
910,2.82,0
1300,3.42,0
1260,2.06,0
1020,2.73,0
830,3.34,0
1420,3.75,1
1050,3.90,0
1280,3.64,1
1140,3.12,0
1340,3.83,1
740,2.37,0
850,2.67,0
820,3.14,0
1250,3.47,0
770,2.68,0
1300,3.62,1
730,3.29,0
1310,3.96,1
920,2.49,0
1340,3.98,1
1100,2.79,0
1450,3.98,1
790,2.31,0
1170,3.52,0
1390,3.27,0
1280,3.12,0
1310,3.19,0
1300,3.57,0
1580,3.99,1
1290,3.64,1
1030,3.98,0
1130,3.33,0
1130,3.26,0
1070,2.92,0
740,2.06,0
1220,3.84,0
750,3.01,0
1360,4.00,1
1340,4.02,0
1060,3.98,0
1430,3.39,0
1300,3.88,0
1540,3.98,1
1430,3.79,0
1330,3.77,0
1230,2.55,0
1530,3.79,1
1370,3.88,1
1030,2.65,0
1050,3.11,0
1010,3.29,0
1420,3.94,1
940,2.86,0
1340,3.67,0
1040,3.92,0
1100,3.58,0
1360,3.82,1
1150,3.53,0
1270,3.74,0
1150,3.33,0
1450,3.86,1
790,2.80,0
1150,3.55,1
1420,3.89,1
880,3.92,0
850,2.00,0
1320,3.65,1
1420,3.85,1
1200,3.80,0
980,2.24,0
1190,3.56,0
1470,3.99,1
1260,3.76,1
1210,3.10,0
1130,2.98,0
870,2.30,0
1190,3.47,0
1390,3.50,0
1380,3.66,0
1120,3.15,0
1200,3.59,1
900,3.08,0
1100,2.50,0
1040,3.06,0
1020,2.95,0
720,3.32,0
1400,3.16,0
1460,3.90,0
800,2.95,0
1370,3.70,1
1340,3.70,0
870,2.57,0
1190,3.11,0
880,2.25,0
1160,3.48,0
1420,3.23,0
1050,2.50,0
1510,3.98,0
1270,3.92,0
1400,3.55,0
1410,3.70,0
1380,3.11,0
740,2.02,0
990,3.03,0
990,2.00,0
1480,3.62,0
1160,2.72,0
1260,3.08,0
950,2.97,0
970,2.76,0
1020,3.19,0
1240,3.73,0
1050,3.41,0
1290,3.75,0
980,2.36,0
1380,3.67,1
1230,3.85,1
1080,3.56,0
1240,3.99,0
1090,2.92,0
1280,3.51,0
1010,3.37,0
1370,3.96,1
1590,3.77,1
1100,2.55,0
1350,3.44,0
1160,3.27,0
1580,3.80,0
1170,2.72,0
1390,3.69,0
1230,3.27,0
1350,3.33,0
1230,3.55,0
1220,3.78,0
1100,3.38,0
1140,2.81,0
1090,3.74,0
1260,3.36,0
880,3.71,0
1330,3.23,0
1470,3.72,0
770,2.24,0
660,2.33,0
1120,3.59,0
740,2.58,0
1140,3.67,0
1310,3.99,1
1450,3.43,0
1280,3.80,1
1220,3.22,0
1170,3.25,0
1330,4.00,0
1360,3.89,1
1490,3.91,1
1040,3.75,0
1420,3.69,1
1570,3.75,0
1000,3.09,0
1300,3.72,1
1210,3.39,0
910,2.37,0
1350,3.79,1
910,2.81,0
1060,2.50,0
740,2.50,0
1260,3.28,0
1080,3.98,0
890,2.33,0
1080,3.24,0
1490,3.76,1
950,3.85,0
1400,3.93,1
1190,2.79,0
1350,3.92,1
1360,3.86,1
940,2.70,0
1180,3.45,1
1260,3.67,1
1490,3.82,0
860,2.00,0
1440,3.71,0
1020,2.91,0
920,2.88,0
1470,3.81,1
1580,3.75,1
1050,2.66,0
1050,3.18,0
720,3.54,0
1500,2.93,0
1010,3.98,0
1150,3.85,0
1590,3.74,1
1250,3.99,1
1120,2.62,0
1370,3.81,1
890,2.65,0
760,3.45,0
1410,3.06,0
1240,3.22,0
930,2.36,0
1090,2.98,0
1070,2.00,0
1120,3.39,0
980,2.69,0
1210,3.99,0
950,3.19,0
1230,3.43,0
1130,3.52,0
1020,3.49,0
1170,2.95,0
840,2.77,0
1450,3.82,1
1180,2.97,0
940,3.24,0
1270,3.77,1
980,2.00,0
1400,3.77,1
1410,3.79,1
1510,3.87,0
850,2.76,0
1310,3.76,0
840,2.59,0
1470,3.86,1
1440,3.59,1
1380,3.35,0
1330,3.36,0
890,2.73,0
1080,2.41,0
1330,3.79,1
1350,3.26,0
1140,3.40,0
1420,3.99,1
830,2.58,0
1150,3.72,0
800,2.51,0
1070,3.67,0
930,3.09,0
1290,3.93,0
950,2.91,0
1280,3.57,0
1290,3.99,1
1350,3.45,0
1080,3.05,0
980,2.44,0
1410,3.91,0
1040,2.80,0
950,3.49,0
1070,2.77,0
1100,3.31,0
740,3.03,0
1430,3.88,1
1430,3.70,1
1330,3.68,1
1440,3.45,0
1210,3.52,0
1240,3.72,1
670,2.99,0
890,3.21,0
690,2.57,0
1310,3.80,1
1350,3.90,0
1340,3.87,1
1290,3.79,1
1240,3.02,0
1160,3.16,0
780,2.53,0
1280,3.71,1
1100,3.85,0
1470,3.78,0
740,2.29,0
1040,2.97,0
1240,3.76,1
970,3.28,0
1000,2.85,0
850,2.49,0
1310,3.76,1
940,2.49,0
1110,2.96,0
1000,2.77,0
1540,3.81,0
690,2.25,0
650,2.43,0
1410,3.96,0
1120,3.08,0
1390,3.87,1
1230,3.60,1
1170,3.33,0
1280,3.99,0
1150,3.61,0
1290,3.70,0
710,2.28,0
870,3.23,0
1370,3.47,0
970,2.68,0
1250,3.93,0
1220,3.35,0
1370,3.49,0
850,3.20,0
1120,2.00,0
990,3.71,0
1120,3.69,0
1240,3.61,1
1270,3.31,0
1390,4.00,1
1160,3.93,0
800,2.86,0
1140,2.83,0
1250,3.68,1
1120,3.46,0
1100,3.21,1
1450,3.78,0
1480,3.90,1
780,2.95,0
1370,4.00,1
1440,3.90,0
1410,3.73,1
820,3.82,0
1200,3.92,0
1260,3.85,1
1180,3.95,0
1390,3.70,1
1230,3.48,0
1190,3.58,0
800,2.86,0
1250,3.49,1
850,2.84,0
1170,3.41,1
990,2.95,0
1400,3.84,1
1430,3.77,1
1360,3.93,1
1480,3.91,0
1270,3.63,0
1050,2.34,0
980,3.51,0
1490,3.74,1
1000,3.16,0
1160,3.40,0
890,3.13,0
1500,3.49,0
1490,3.79,1
870,2.07,0
1310,3.65,0
1450,3.32,0
1350,3.52,0
710,2.12,0
1160,3.08,0
1070,3.07,0
750,2.76,0
1130,3.92,0
1360,3.65,0
960,3.31,0
930,2.95,0
1130,3.21,0
1150,3.98,0
1480,3.84,1
1330,3.94,1
1060,3.72,0
1210,3.59,1
1150,3.79,0
1200,3.99,0
1290,3.82,0
1420,3.65,0
1540,3.74,0
790,2.24,0
1100,3.97,0
1230,3.10,0
1240,3.68,1
690,2.44,0
1050,2.71,0
1390,3.74,1
1250,3.42,0
1140,3.46,0
1130,3.48,1
720,2.01,0
860,2.98,0
920,3.39,0
1420,4.02,0
1370,3.85,1
1230,2.85,0
1320,3.92,0
990,3.98,0
1060,3.54,0
660,2.50,0
1410,3.96,1
1380,3.76,1
1220,3.38,1
760,2.76,0
1280,3.45,0
850,3.66,0
1190,3.65,0
1180,3.79,0
1100,3.22,0
820,3.32,0
1360,3.78,1
1240,3.17,0
1310,3.86,0
1530,3.22,0
1300,3.44,0
1390,3.96,1
1230,3.37,0
1310,3.34,0
1020,2.10,0
1070,3.48,0
840,2.97,0
1050,3.25,0
1530,3.75,0
840,2.94,0
1370,3.75,1
790,3.27,0
1360,3.96,1
1280,3.40,0
1320,3.43,0
1290,3.34,0
1400,3.88,1
1360,3.05,0
1470,3.75,1
940,2.63,0
1210,3.44,0
1030,3.38,0
1030,3.30,0
1190,3.22,0
1140,2.90,1
1430,3.96,1
1440,3.83,1
1480,3.98,1
1090,3.68,0
1090,3.13,0
1170,3.86,0
1310,3.68,0
1050,2.78,0
690,2.09,0
