1030,2.62,0
1000,2.53,0
1140,3.62,0
1410,3.96,1
1310,3.78,0
1420,3.92,0
1530,3.49,0
1440,3.82,0
1060,2.74,0
970,2.51,0
1230,3.89,0
840,3.09,0
1590,3.99,0
790,2.03,0
1280,3.31,0
1130,3.52,0
880,2.39,0
1250,3.67,0
1050,3.76,0
1270,3.63,1
1170,3.91,1
1000,3.87,0
1300,2.94,0
1430,3.95,1
1320,3.46,0
1490,3.77,1
1330,3.82,0
1010,3.58,0
1380,3.11,0
1400,3.77,1
1020,2.61,0
1120,3.84,0
1260,3.88,0
1360,3.88,0
1000,2.06,0
1140,3.77,0
1300,3.35,0
1390,3.96,1
1100,3.04,0
1460,3.91,0
1250,3.95,0
1290,3.25,0
1320,3.90,0
1050,2.94,0
1510,3.91,0
660,2.51,0
1190,3.88,1
780,2.92,0
1280,2.71,0
1170,3.63,0
1540,4.00,1
1350,3.77,1
1420,3.89,0
1100,3.59,0
1220,3.67,1
1050,3.65,0
1140,3.68,0
1320,3.62,0
1370,3.87,1
890,3.64,0
1020,3.88,0
1310,3.74,1
1430,3.00,0
1030,3.36,0
1250,3.11,0
1430,3.87,1
1030,3.05,0
940,3.29,0
990,3.59,0
1090,2.86,0
1350,3.83,1
1170,3.61,0
940,3.78,0
1490,3.93,1
1250,3.20,0
1180,3.45,1
1250,3.74,1
1230,3.14,0
1440,3.83,1
1030,3.11,0
1520,3.98,0
1110,3.14,0
1040,3.22,0
1310,3.84,0
1210,2.79,0
1090,3.17,0
1580,3.87,0
650,2.29,0
1420,3.66,0
1140,3.58,0
1500,4.00,0
1120,3.68,0
1090,3.39,0
1010,2.66,0
1050,3.99,0
960,3.67,0
1440,3.74,1
1300,3.41,0
880,3.69,0
730,2.18,0
1460,3.80,0
1540,3.76,1
1050,3.28,0
1190,3.88,0
1230,3.52,0
1180,3.67,0
1040,3.01,0
1510,3.62,0
1160,2.84,0
1220,3.59,0
870,2.61,0
920,3.23,0
1070,3.36,0
1260,3.99,0
1200,3.55,0
930,3.58,0
1290,3.77,0
940,3.20,0
950,2.86,0
1140,2.23,0
960,3.78,0
1210,3.78,0
1080,3.82,0
1310,3.19,0
1060,2.89,0
910,2.83,0
1360,3.11,0
1110,3.49,0
1270,2.96,0
1370,3.92,0
1190,3.35,0
1280,3.99,0
1090,3.73,0
1130,3.46,1
1300,3.52,0
900,2.30,0
1190,3.73,0
1550,3.98,1
1590,3.77,0
1280,3.63,0
1160,2.98,0
1390,3.92,1
1330,3.84,1
990,3.38,0
1130,2.62,0
1140,3.26,0
910,2.70,0
1280,2.78,0
1480,4.00,1
960,2.78,0
1080,2.12,0
